  -1.3091036e-02   4.2304004e-02   1.0490437e-03
  -1.2361221e-02   4.0573377e-02   1.0558795e-03
  -1.2130215e-02   3.9705437e-02   7.5698388e-04
  -1.1880436e-02   3.8715510e-02   2.1391531e-04
  -1.1858716e-02   3.8603673e-02  -1.0136655e-04
  -1.1904554e-02   3.8734077e-02  -4.3684282e-04
  -1.2157424e-02   3.9683456e-02  -9.4957115e-04
  -1.2354451e-02   4.0447291e-02  -1.1369100e-03
  -1.2878750e-02   4.2413941e-02  -1.6728699e-03
  -1.3275576e-02   4.3433122e-02  -1.4423056e-03
  -1.3655966e-02   4.4930493e-02  -1.5538737e-03
  -1.4174243e-02   4.6699993e-02  -7.0877821e-04
  -1.4413740e-02   4.7692174e-02  -7.4443861e-04
  -1.4885008e-02   4.9410593e-02  -6.8691085e-04
  -1.5092534e-02   5.0143456e-02  -6.7406605e-04
  -1.5286117e-02   5.0806370e-02  -6.8764642e-04
  -1.5675067e-02   5.1966932e-02  -7.6475143e-04
  -1.5858673e-02   5.2550526e-02  -8.7252283e-04
  -1.6094183e-02   5.3268790e-02  -1.0080657e-03
  -1.6674851e-02   5.5235658e-02  -1.7241155e-03
  -1.7951136e-02   5.7656528e-02  -2.0211806e-03
  -2.0700390e-02   7.7454045e-02  -2.0826321e-02
  -1.3535514e-02   6.3116231e-03   1.2059780e-02
  -1.6694045e-02   9.3835946e-02   2.6920734e-02
  -7.9817912e-03   7.2280819e-02  -3.4272842e-04
  -6.1701343e-03   6.4484071e-02  -4.6153218e-03
  -5.7216274e-03   5.7528235e-02  -6.1054573e-03
  -7.2722177e-03   5.4937208e-02  -7.6884665e-03
  -8.1906894e-03   5.1948117e-02  -5.5997336e-03
  -9.4221676e-03   5.0362315e-02  -4.6395091e-03
  -1.0313622e-02   4.9007013e-02  -2.3868306e-03
  -1.1296555e-02   4.8305037e-02  -3.7917913e-03
  -1.1967441e-02   4.6865939e-02  -2.9316872e-03
  -1.2273240e-02   4.5566335e-02  -2.0427149e-04
  -1.2760767e-02   4.5006715e-02  -2.4564575e-03
  -1.2521724e-02   4.2955876e-02  -1.5130594e-03
  -1.2286047e-02   4.5531335e-02   9.2582257e-04
  -1.2073492e-02   4.6573319e-02   2.4514143e-04
  -1.0978556e-02   4.8211914e-02   2.0943508e-04
  -1.0407256e-02   4.8886666e-02   9.3502995e-04
  -9.1251917e-03   4.9985456e-02   1.1229937e-03
  -8.0288261e-03   5.1329047e-02  -5.0791626e-04
  -6.2118164e-03   5.3440630e-02  -9.8543886e-04
  -4.9173490e-03   5.6965310e-02   1.6244423e-03
  -4.7688138e-03   6.4992274e-02   5.7642465e-06
  -6.6714547e-03   7.3446757e-02  -6.4236275e-05
  -2.0225956e-02   1.0336829e-01   3.1652761e-03
  -1.3703089e-02   8.0630099e-02   3.2053222e-02
  -1.1702653e-02   7.1043704e-02   2.7433636e-03
  -1.0988428e-02   6.3828394e-02  -9.0707264e-03
  -8.6379496e-03   5.9170252e-02  -9.4395459e-03
  -8.9121650e-03   5.4482096e-02  -9.4182591e-03
  -1.0361578e-02   5.3169376e-02  -1.0384535e-02
  -1.0897217e-02   5.1480251e-02  -8.9707167e-03
  -1.1306381e-02   5.0152336e-02  -7.9331218e-03
  -1.2007948e-02   4.8818962e-02  -7.0933070e-03
  -1.2286037e-02   4.6353020e-02  -3.9090989e-03
  -1.2649683e-02   4.5799070e-02  -4.2701258e-03
  -1.2681442e-02   4.3543323e-02  -2.6748071e-03
  -1.2310229e-02   4.1654159e-02  -1.4680723e-03
  -6.0549700e-03   5.3497701e-02   5.5493299e-02
  -1.5730327e-02   6.9160478e-02   1.8557151e-02
  -1.6948038e-02   6.6052854e-02   1.4531557e-03
  -1.4292162e-02   6.2555787e-02  -8.0869414e-03
  -1.2538072e-02   5.8961607e-02  -1.1575896e-02
  -1.2726281e-02   5.6101169e-02  -1.2524484e-02
  -1.2749262e-02   5.4342413e-02  -1.2350282e-02
  -1.2591194e-02   5.2903427e-02  -1.2356588e-02
  -1.2504548e-02   5.1486417e-02  -1.0543878e-02
  -1.2672400e-02   4.9440500e-02  -8.7913049e-03
  -1.3122805e-02   4.7462655e-02  -7.0323029e-03
  -1.3262172e-02   4.6220948e-02  -5.9523111e-03
  -1.3394048e-02   4.5390521e-02  -4.4581533e-03
  -5.4140707e-03   2.4808370e-02   3.6480945e-02
  -1.6119451e-02   4.8329104e-02   3.6258842e-02
  -2.1030423e-02   5.9544616e-02   2.0002188e-02
  -2.0754283e-02   6.2842865e-02   5.2006588e-03
  -1.8751322e-02   6.1289242e-02  -5.4544443e-03
  -1.7228280e-02   5.9286884e-02  -9.5977746e-03
  -1.5309363e-02   5.6467997e-02  -1.2082417e-02
  -1.5213904e-02   5.4570303e-02  -1.2368124e-02
  -1.4265770e-02   5.2910066e-02  -1.2095300e-02
  -1.4153807e-02   5.1832472e-02  -1.1594013e-02
  -1.3894290e-02   5.0460785e-02  -1.0501176e-02
  -1.3904243e-02   4.8007838e-02  -8.1183438e-03
  -1.3272244e-02   4.4914529e-02  -4.6086636e-03
  -1.3196602e-02   4.4307580e-02  -3.1950088e-03
  -1.3753388e-02   4.6566903e-02   5.9586205e-03
  -1.3964527e-02   4.7615599e-02   7.3606422e-03
  -1.4256826e-02   4.8227838e-02   8.0646330e-03
  -1.4683114e-02   4.9778402e-02   9.7213309e-03
  -1.4960091e-02   5.1405431e-02   1.1215756e-02
  -1.5307686e-02   5.2896793e-02   1.2029938e-02
  -1.5783288e-02   5.3732075e-02   1.1994388e-02
  -1.6480032e-02   5.5348859e-02   1.1797002e-02
  -1.7781148e-02   5.6942856e-02   1.0084170e-02
  -1.9144201e-02   5.8071987e-02   7.3746919e-03
  -2.0521654e-02   6.0061858e-02   2.9491516e-03
  -2.2492130e-02   5.8769944e-02  -8.1594381e-03
  -2.2069950e-02   5.2750381e-02  -2.4123957e-02
  -1.9166347e-02   4.4066040e-02  -3.4512485e-02
  -1.4706648e-02   3.0148463e-02  -3.6576791e-02
  -1.2396460e-02   1.4725144e-02  -2.4995109e-02
  -1.3314574e-02   6.9868570e-03  -1.3886007e-02
  -2.1972186e-02   5.2175701e-03   1.1634899e-04
  -1.5698195e-02   6.9366748e-03   1.0759705e-02
  -1.2310826e-02   1.4134340e-02   2.4379950e-02
  -1.5878705e-02   3.3477562e-02   3.6975494e-02
  -1.9466088e-02   4.5386433e-02   3.3399467e-02
  -2.2358946e-02   5.6384779e-02   2.0941853e-02
  -2.2423553e-02   5.9932067e-02   7.8888332e-03
  -2.0397183e-02   5.9964888e-02  -3.2799065e-03
  -1.8921436e-02   5.7398383e-02  -7.5744971e-03
  -1.6631859e-02   5.5094298e-02  -1.1634954e-02
  -1.5711789e-02   5.3614493e-02  -1.2026145e-02
  -1.5254493e-02   5.2308299e-02  -1.1719525e-02
  -1.4861065e-02   5.0976065e-02  -1.0867246e-02
  -1.4469649e-02   4.9407706e-02  -9.4799513e-03
  -1.4319803e-02   4.8810108e-02  -8.8255287e-03
  -1.4110281e-02   4.7340736e-02  -6.6334222e-03
  -1.3817383e-02   4.6324873e-02  -5.1320745e-03
  -5.1660521e-03   2.0244820e-02  -3.2118852e-02
  -1.8292890e-02   4.9816906e-02  -3.3554366e-02
  -2.1221473e-02   5.9753201e-02  -1.9279897e-02
  -2.0743443e-02   6.2503594e-02  -4.8375363e-03
  -1.8694311e-02   6.1797069e-02   5.0668867e-03
  -1.7554549e-02   5.9535947e-02   9.2211317e-03
  -1.5121750e-02   5.6773933e-02   1.2340976e-02
  -1.5062871e-02   5.4890309e-02   1.2413469e-02
  -1.4245100e-02   5.2954278e-02   1.2077448e-02
  -1.3955041e-02   5.1482011e-02   1.1285678e-02
  -1.3826097e-02   4.9913098e-02   9.9458653e-03
  -1.3716055e-02   4.7018755e-02   6.9970263e-03
  -1.3411198e-02   4.6036933e-02   5.8182686e-03
  -1.2847228e-02   4.3351109e-02   2.4673342e-03
  -8.4672946e-03   5.1487187e-02  -4.8655509e-02
  -1.5862827e-02   6.6793570e-02  -2.4154084e-02
  -1.6068021e-02   6.7483531e-02  -2.3977835e-03
  -1.4936382e-02   6.3630460e-02   6.7246422e-03
  -1.3754398e-02   5.9258619e-02   1.1580630e-02
  -1.2502016e-02   5.6837414e-02   1.2428635e-02
  -1.2627937e-02   5.4069321e-02   1.2127803e-02
  -1.2603397e-02   5.2389351e-02   1.1369224e-02
  -1.2634434e-02   5.0915821e-02   1.0210505e-02
  -1.2664338e-02   4.9447063e-02   8.7761856e-03
  -1.3011652e-02   4.7705289e-02   7.0597139e-03
  -1.3101569e-02   4.6413422e-02   5.9023294e-03
  -1.2918785e-02   4.4756377e-02   4.0632536e-03
  -1.2832911e-02   4.3644959e-02   3.1096582e-03
  -1.3560231e-02   7.8756861e-02  -2.3880487e-02
  -1.1921617e-02   6.8755195e-02   2.3712302e-04
  -9.4448214e-03   6.2538521e-02   8.0760241e-03
  -1.0046799e-02   5.7832490e-02   1.0824318e-02
  -9.4550131e-03   5.5093956e-02   9.1037881e-03
  -1.0436078e-02   5.3087179e-02   1.0558645e-02
  -1.1078059e-02   5.1153757e-02   9.0250860e-03
  -1.1358549e-02   4.9797744e-02   7.3544679e-03
  -1.1650806e-02   4.8601894e-02   6.2393580e-03
  -1.2331659e-02   4.7391787e-02   5.1809002e-03
  -1.2547513e-02   4.6666459e-02   4.6239838e-03
  -1.2489663e-02   4.2606621e-02   1.6672575e-03
  -1.7125771e-02   9.5294230e-02  -2.4921841e-02
  -7.9574197e-03   7.3607124e-02  -7.1251576e-04
  -6.1003455e-03   6.1416539e-02   5.9603649e-03
  -7.1344652e-03   5.3908861e-02   5.9671304e-03
  -8.3029165e-03   5.1441950e-02   4.6545817e-03
  -9.5823497e-03   5.0292043e-02   4.8457623e-03
  -1.0039511e-02   4.9372542e-02   3.2945617e-03
  -1.1004929e-02   4.8206626e-02   3.0003766e-03
  -1.2088443e-02   4.6900920e-02   3.0939653e-03
  -1.2484716e-02   4.5087691e-02   2.3010921e-03
  -1.2440422e-02   4.2472402e-02   1.0219637e-03
  -1.2113002e-02   4.0776636e-02   4.6968034e-04
  -1.6745344e-02   9.4143366e-02   2.5677021e-02
  -7.6525307e-03   7.1731348e-02  -6.5150038e-04
  -7.0416539e-03   6.3319704e-02  -5.8512653e-03
  -6.1322732e-03   5.7169078e-02  -6.8045504e-03
  -6.6561339e-03   5.3864091e-02  -4.1327097e-03
  -8.1533659e-03   5.1577008e-02  -3.5477377e-03
  -9.4599356e-03   5.0826298e-02  -5.6109956e-03
  -1.0124073e-02   4.9365120e-02  -2.5048666e-03
  -1.1152920e-02   4.8510602e-02  -4.0538319e-03
  -1.1926473e-02   4.7263697e-02  -3.0059691e-03
  -1.2264923e-02   4.5700778e-02  -2.3554415e-03
  -1.2604584e-02   4.4097617e-02  -2.2640759e-03
  -1.2419052e-02   4.2794415e-02  -1.7505563e-03
  -1.2339366e-02   4.2760091e-02  -2.2897268e-04
  -1.2388275e-02   4.4147056e-02  -3.8696579e-04
  -1.2600076e-02   4.6219315e-02   4.2093318e-04
  -1.1647428e-02   4.6731297e-02   2.3448344e-04
  -9.7079270e-03   4.9499434e-02   9.6226797e-04
  -8.9502847e-03   5.0146768e-02  -1.3700813e-03
  -7.8794091e-03   5.1152619e-02  -1.3540253e-04
  -4.8944394e-03   5.7201314e-02   3.9351125e-04
  -3.8308389e-03   6.0495136e-02   7.7064401e-05
  -6.2520807e-03   7.2124312e-02   4.3877841e-04
  -2.1382516e-02   1.0577300e-01  -4.6275837e-04
  -1.3662639e-02   7.7187338e-02   2.8948981e-02
  -1.1175991e-02   7.1863821e-02   2.1115338e-03
  -9.7843984e-03   6.4219736e-02  -6.7825034e-03
  -8.3848129e-03   5.7823931e-02  -9.8529835e-03
  -9.6399290e-03   5.5857748e-02  -1.0537348e-02
  -9.7455769e-03   5.3019525e-02  -9.5444147e-03
  -1.0566974e-02   5.1694830e-02  -9.2195503e-03
  -1.1452416e-02   4.9933384e-02  -7.8906147e-03
  -1.2032385e-02   4.8271970e-02  -5.9372935e-03
  -1.2810705e-02   4.5083564e-02  -4.1037019e-03
  -1.2662431e-02   4.2871223e-02  -2.3296865e-03
  -1.2347264e-02   4.1402436e-02  -1.1918195e-03
  -5.1232367e-03   5.3200468e-02   5.7837666e-02
  -1.6968096e-02   6.5970054e-02   2.0617309e-02
  -1.7091744e-02   6.6436550e-02   2.8532286e-03
  -1.5023868e-02   6.3630324e-02  -6.4799595e-03
  -1.3317036e-02   5.8461351e-02  -1.1754924e-02
  -1.1951516e-02   5.6041321e-02  -1.2137921e-02
  -1.2490605e-02   5.3883605e-02  -1.2089688e-02
  -1.2128942e-02   5.2026962e-02  -1.1048449e-02
  -1.2638516e-02   4.9111474e-02  -8.2287228e-03
  -1.2911781e-02   4.7766062e-02  -6.9136142e-03
  -1.3210584e-02   4.6474176e-02  -6.1834502e-03
  -1.3101435e-02   4.4650170e-02  -4.2605570e-03
  -1.3024969e-02   4.3811474e-02  -3.2327955e-03
  -5.7635586e-03   2.2308435e-02   3.3760144e-02
  -1.6273325e-02   5.0309390e-02   3.5551332e-02
  -2.0148525e-02   6.1311932e-02   1.9564052e-02
  -2.0647346e-02   6.3029159e-02   3.8329720e-03
  -1.9215161e-02   6.2502253e-02  -2.9880332e-03
  -1.6760632e-02   5.8856273e-02  -1.0273589e-02
  -1.5903842e-02   5.7053095e-02  -1.1803183e-02
  -1.4560788e-02   5.4754440e-02  -1.2584734e-02
  -1.4364237e-02   5.3504009e-02  -1.2296566e-02
  -1.3622928e-02   5.1628748e-02  -1.1218479e-02
  -1.3618890e-02   5.0132746e-02  -1.0110203e-02
  -1.3875962e-02   4.8914243e-02  -8.9740297e-03
  -1.3716172e-02   4.6890964e-02  -6.8237077e-03
  -1.3474996e-02   4.5736090e-02  -5.5947525e-03
  -1.3166049e-02   4.4146326e-02  -3.0130305e-03
  -1.3616447e-02   4.5847091e-02   4.9563441e-03
  -1.3991488e-02   4.7128195e-02   6.6382538e-03
  -1.4246790e-02   4.8271750e-02   8.0413184e-03
  -1.4434035e-02   4.9609444e-02   9.6851063e-03
  -1.4776558e-02   5.0893299e-02   1.0846798e-02
  -1.5279077e-02   5.2436979e-02   1.1758952e-02
  -1.5937458e-02   5.4010220e-02   1.2017933e-02
  -1.6757720e-02   5.5556126e-02   1.1524733e-02
  -1.7800421e-02   5.6881954e-02   9.8902655e-03
  -1.9300608e-02   5.8417562e-02   6.8508048e-03
  -2.0712147e-02   5.9490143e-02   2.1623121e-03
  -2.2417084e-02   5.9453003e-02  -8.0034465e-03
  -2.1993844e-02   5.4076787e-02  -2.1907990e-02
  -1.5473008e-02   3.2129850e-02  -3.6517581e-02
  -1.2223641e-02   1.5143614e-02  -2.6950267e-02
  -1.6435049e-02   5.9376416e-03  -8.2221798e-03
  -2.1549178e-02   5.1658363e-03   1.5808968e-04
  -1.2209875e-02   1.5496735e-02   2.7385662e-02
  -1.5648740e-02   3.2563524e-02   3.7042528e-02
  -1.9844187e-02   4.6633946e-02   3.3076041e-02
  -2.2399582e-02   5.6279734e-02   2.1112502e-02
  -2.2566841e-02   5.9210916e-02   1.1340617e-02
  -2.1203860e-02   5.9887803e-02   6.1600338e-05
  -1.9636420e-02   5.8647214e-02  -6.0071651e-03
  -1.7990123e-02   5.6899517e-02  -9.7890331e-03
  -1.6475020e-02   5.4935748e-02  -1.1745283e-02
  -1.5744855e-02   5.3385322e-02  -1.1960496e-02
  -1.5091778e-02   5.2309507e-02  -1.1771451e-02
  -1.4649810e-02   5.0677084e-02  -1.0705090e-02
  -1.4438967e-02   4.9535808e-02  -9.8525537e-03
  -1.4135526e-02   4.7365840e-02  -6.4809510e-03
  -1.3812792e-02   4.6260293e-02  -4.8268380e-03
  -6.0614936e-03   2.1282793e-02  -3.2590230e-02
  -1.7242759e-02   4.7952722e-02  -3.5369060e-02
  -2.1205459e-02   6.0597630e-02  -1.7485571e-02
  -2.0278824e-02   6.3298680e-02  -3.4736313e-03
  -1.8601541e-02   6.0835637e-02   6.3232925e-03
  -1.6518845e-02   5.9195381e-02   1.0539500e-02
  -1.5641654e-02   5.6992502e-02   1.1999338e-02
  -1.4492287e-02   5.5255184e-02   1.2741111e-02
  -1.4528647e-02   5.3622449e-02   1.2366815e-02
  -1.3119171e-02   5.1020432e-02   1.1238662e-02
  -1.3488310e-02   4.9671606e-02   9.6237974e-03
  -1.3614781e-02   4.8775313e-02   8.8643380e-03
  -1.3679982e-02   4.7841769e-02   7.9839175e-03
  -1.3079338e-02   4.5090175e-02   5.5712145e-03
  -1.2960140e-02   4.3654851e-02   2.9923575e-03
  -4.6994828e-03   4.7165479e-02  -5.4378299e-02
  -1.7493554e-02   6.5711929e-02  -1.8305937e-02
  -1.7073930e-02   6.5611465e-02  -6.8396560e-04
  -1.4131270e-02   6.2476194e-02   8.6077518e-03
  -1.2985121e-02   5.8124546e-02   1.1564895e-02
  -1.1856996e-02   5.5957565e-02   1.2194580e-02
  -1.2154053e-02   5.4076459e-02   1.1960732e-02
  -1.2494433e-02   5.2339256e-02   1.1314802e-02
  -1.2771278e-02   5.0602084e-02   9.9428769e-03
  -1.2349101e-02   4.9096739e-02   7.9551432e-03
  -1.2715874e-02   4.8258779e-02   7.3459984e-03
  -1.2936447e-02   4.4786633e-02   4.0355258e-03
  -1.2866134e-02   4.3786718e-02   3.1721664e-03
  -1.3576554e-02   7.5377978e-02  -2.4664755e-02
  -1.1405552e-02   6.9429502e-02   5.2522228e-06
  -9.4631179e-03   6.2865855e-02   7.9284456e-03
  -9.7503252e-03   5.7678038e-02   1.0611294e-02
  -9.4031275e-03   5.5159816e-02   1.0387898e-02
  -1.0891286e-02   5.3040463e-02   1.0642389e-02
  -1.0591938e-02   5.1335479e-02   8.7722379e-03
  -1.1456938e-02   4.9803444e-02   7.2644888e-03
  -1.1725831e-02   4.8595636e-02   6.3408909e-03
  -1.2271779e-02   4.7200218e-02   4.8419695e-03
  -1.2587878e-02   4.6398291e-02   4.4331333e-03
  -1.2822828e-02   4.5166655e-02   3.5847215e-03
  -1.2499462e-02   4.2686094e-02   1.6278495e-03
  -1.5169721e-02   9.0628497e-02  -2.0633752e-02
  -7.6380839e-03   7.2805220e-02  -3.1734840e-04
  -5.9247728e-03   6.2410283e-02   5.3953190e-03
  -6.3588395e-03   5.7160860e-02   6.8537493e-03
  -7.8497849e-03   5.3145212e-02   6.4998349e-03
  -8.4609212e-03   5.1373267e-02   4.9930862e-03
  -9.2466627e-03   5.0344376e-02   3.8637415e-03
  -1.0727499e-02   4.9010840e-02   3.8736283e-03
  -1.1946371e-02   4.6959681e-02   3.6205722e-03
  -1.2568899e-02   4.5218178e-02   2.0654658e-03
  -1.2539149e-02   4.3974867e-02   1.3013186e-03
  -1.2091629e-02   4.0760823e-02   4.6674265e-04
  -1.3782427e-02   6.2568955e-02  -2.2270869e-02
  -8.3758322e-03   5.6227465e-02  -2.4497622e-02
  -3.8895402e-03   4.8134360e-02  -1.8355877e-02
  -3.0491143e-03   4.6595590e-02  -1.6206917e-02
  -5.4911746e-03   4.7551254e-02  -1.5080693e-02
  -3.7160136e-03   4.4527637e-02  -1.1439577e-02
  -3.3605776e-03   4.3468933e-02  -9.7286855e-03
  -3.1674222e-03   4.1645106e-02  -6.5763829e-03
  -1.7336083e-03   3.9652652e-02  -4.4458287e-03
  -2.3655182e-03   3.8908701e-02  -2.9627379e-03
  -1.7806616e-03   3.6734212e-02  -6.6167835e-04
  -1.3371438e-03   3.4678867e-02   9.7600794e-04
